DredgeStn,GrabNo,GrabID,CRUISE,YEAR,MONTH,DAY,HOUR,MIN,LATDEG,LATMIN,LONGDEG,LONGMIN,LATDEC,LONGDEC,DEPTH,VALID,SAMPLE,SANDEELS,HISTORY
5,16,05/016,MAR04,2004,3,24,23,48,56,15.29,2,1.11,56.26,-2.02,41.2,Y,Y,1,SAMPLE
5,17,05/017,MAR04,2004,3,24,23,50,56,15.34,2,1.19,56.26,-2.02,40.9,Y,Y,3,SAMPLE
5,18,05/018,MAR04,2004,3,24,23,52,56,15.38,2,1.25,56.26,-2.02,40.6,Y,Y,0,SAMPLE
5,19,05/019,MAR04,2004,3,24,23,54,56,15.42,2,1.32,56.26,-2.02,40.7,Y,Y,0,SAMPLE
5,20,05/020,MAR04,2004,3,24,23,56,56,15.45,2,1.37,56.26,-2.02,40.6,Y,Y,0,SAMPLE
5,21,05/021,MAR04,2004,3,24,23,58,56,15.48,2,1.4,56.26,-2.02,40.6,Y,Y,4,SAMPLE
5,22,05/022,MAR04,2004,3,25,0,0,56,15.5,2,1.41,56.26,-2.02,40.6,Y,Y,3,SAMPLE
5,23,05/023,MAR04,2004,3,25,0,2,56,15.52,2,1.41,56.26,-2.02,40.8,Y,Y,6,SAMPLE
5,24,05/024,MAR04,2004,3,25,0,10,56,15.02,2,0.98,56.25,-2.02,41.5,Y,Y,10,SAMPLE
5,25,05/025,MAR04,2004,3,25,0,15,56,15.07,2,1,56.25,-2.02,41.1,Y,Y,5,SAMPLE
5,26,05/026,MAR04,2004,3,25,0,16,56,15.08,2,1.04,56.25,-2.02,41.3,Y,Y,3,SAMPLE
5,27,05/027,MAR04,2004,3,25,0,18,56,15.09,2,1.04,56.25,-2.02,41.3,Y,Y,4,SAMPLE
5,28,05/028,MAR04,2004,3,25,0,20,56,15.08,2,1.04,56.25,-2.02,40.7,N,N,,STONES
5,29,05/029,MAR04,2004,3,25,0,22,56,15.07,2,1.06,56.25,-2.02,41.2,Y,Y,0,SAMPLE
5,30,05/030,MAR04,2004,3,25,0,23,56,15.05,2,1.08,56.25,-2.02,41.5,Y,Y,1,SAMPLE
5,31,05/031,MAR04,2004,3,25,0,25,56,15.04,2,1.12,56.25,-2.02,41.5,Y,Y,7,SAMPLE
5,32,05/032,MAR04,2004,3,25,0,26,56,15.04,2,1.16,56.25,-2.02,41.5,Y,Y,14,SAMPLE
5,33,05/033,MAR04,2004,3,25,0,27,56,15.03,2,1.18,56.25,-2.02,41.5,Y,Y,7,SAMPLE
5,34,05/034,MAR04,2004,3,25,0,32,56,15.08,2,1.25,56.25,-2.02,41,Y,Y,2,SAMPLE
5,35,05/035,MAR04,2004,3,25,0,34,56,15.1,2,1.26,56.25,-2.02,41.8,Y,Y,2,SAMPLE
5,36,05/036,MAR04,2004,3,25,0,37,56,15.16,2,1.34,56.25,-2.02,41.1,Y,Y,1,SAMPLE
5,37,05/037,MAR04,2004,3,25,0,38,56,15.14,2,1.37,56.25,-2.02,41.8,Y,Y,3,SAMPLE
5,38,05/038,MAR04,2004,3,25,0,41,56,15.13,2,1.41,56.25,-2.02,41.5,Y,Y,2,SAMPLE
5,39,05/039,MAR04,2004,3,25,0,43,56,15.12,2,1.44,56.25,-2.02,41.8,Y,Y,2,SAMPLE
5,40,05/040,MAR04,2004,3,25,0,45,56,15.13,2,1.46,56.25,-2.02,41.5,Y,Y,8,SAMPLE
5,41,05/041,MAR04,2004,3,25,0,46,56,15.15,2,1.46,56.25,-2.02,41.5,Y,Y,1,SAMPLE
5,42,05/042,MAR04,2004,3,25,0,48,56,15.17,2,1.46,56.25,-2.02,41.4,Y,Y,4,SAMPLE
5,43,05/043,MAR04,2004,3,25,0,56,56,15.06,2,1.48,56.25,-2.02,41.5,Y,Y,4,SAMPLE
5,44,05/044,MAR04,2004,3,25,0,58,56,15.05,2,1.46,56.25,-2.02,41.8,Y,Y,24,SAMPLE
5,45,05/045,MAR04,2004,3,25,1,0,56,15.03,2,1.45,56.25,-2.02,42.5,Y,Y,4,SAMPLE
5,46,05/046,MAR04,2004,3,25,1,2,56,15,2,1.44,56.25,-2.02,42.1,Y,Y,8,SAMPLE
5,47,05/047,MAR04,2004,3,25,1,4,56,14.98,2,1.43,56.25,-2.02,42.6,Y,Y,6,SAMPLE
5,48,05/048,MAR04,2004,3,25,1,6,56,14.97,2,1.41,56.25,-2.02,42,Y,Y,2,SAMPLE
5,49,05/049,MAR04,2004,3,25,1,10,56,14.93,2,1.38,56.25,-2.02,41.8,Y,Y,0,SAMPLE
5,50,05/050,MAR04,2004,3,25,1,12,56,14.91,2,1.36,56.25,-2.02,42.1,Y,Y,0,SAMPLE
5,51,05/051,MAR04,2004,3,25,1,14,56,14.89,2,1.35,56.25,-2.02,42.4,N,N,,STONES
5,52,05/052,MAR04,2004,3,25,1,15,56,14.88,2,1.33,56.25,-2.02,41.3,Y,Y,9,SAMPLE
5,53,05/053,MAR04,2004,3,25,1,17,56,14.86,2,1.31,56.25,-2.02,41.5,Y,Y,0,SAMPLE
5,54,05/054,MAR04,2004,3,25,1,18,56,14.84,2,1.3,56.25,-2.02,40.8,Y,Y,1,SAMPLE
5,55,05/055,MAR04,2004,3,25,1,25,56,14.91,2,1.06,56.25,-2.02,42.3,Y,Y,3,SAMPLE
5,56,05/056,MAR04,2004,3,25,1,27,56,14.9,2,1.03,56.25,-2.02,41.5,Y,Y,9,SAMPLE
5,57,05/057,MAR04,2004,3,25,1,28,56,14.89,2,1.01,56.25,-2.02,41.9,Y,Y,4,SAMPLE
5,58,05/058,MAR04,2004,3,25,1,30,56,14.87,2,0.98,56.25,-2.02,41.9,Y,Y,3,SAMPLE
5,59,05/059,MAR04,2004,3,25,1,32,56,14.86,2,0.96,56.25,-2.02,42,Y,Y,20,SAMPLE
5,60,05/060,MAR04,2004,3,25,1,33,56,14.85,2,0.94,56.25,-2.02,42,Y,Y,5,SAMPLE
7,1,07/001,MAR04,2004,3,27,20,25,56,24.7,2,26.96,56.41,-2.45,31,Y,Y,7,SAMPLE
7,2,07/002,MAR04,2004,3,27,20,27,56,24.74,2,26.92,56.41,-2.45,30.6,Y,Y,12,SAMPLE
7,3,07/003,MAR04,2004,3,27,20,29,56,24.77,2,26.89,56.41,-2.45,30.6,Y,Y,2,SAMPLE
7,4,07/004,MAR04,2004,3,27,20,31,56,24.81,2,26.84,56.41,-2.45,29.9,Y,Y,11,SAMPLE
7,5,07/005,MAR04,2004,3,27,20,33,56,24.87,2,26.8,56.42,-2.45,30.1,Y,Y,8,SAMPLE
7,6,07/006,MAR04,2004,3,27,20,35,56,24.89,2,26.76,56.42,-2.45,30.1,Y,Y,1,SAMPLE
7,7,07/007,MAR04,2004,3,27,20,37,56,24.93,2,26.72,56.42,-2.44,30.2,Y,Y,0,SAMPLE
7,8,07/008,MAR04,2004,3,27,20,39,56,24.98,2,26.67,56.42,-2.44,30.2,Y,Y,4,SAMPLE
7,9,07/009,MAR04,2004,3,27,20,41,56,25.02,2,26.63,56.42,-2.44,30.3,Y,Y,3,SAMPLE
7,10,07/010,MAR04,2004,3,27,20,43,56,25.06,2,26.59,56.42,-2.44,30.3,Y,Y,1,SAMPLE
7,11,07/011,MAR04,2004,3,27,20,45,56,25.1,2,26.54,56.42,-2.44,30.3,Y,Y,2,SAMPLE
7,12,07/012,MAR04,2004,3,27,20,47,56,25.15,2,26.5,56.42,-2.44,30.3,Y,Y,0,SAMPLE
7,13,07/013,MAR04,2004,3,27,20,49,56,25.2,2,26.45,56.42,-2.44,30.1,Y,Y,2,SAMPLE
7,14,07/014,MAR04,2004,3,27,20,52,56,25.25,2,26.41,56.42,-2.44,30.2,Y,Y,0,SAMPLE
7,15,07/015,MAR04,2004,3,27,21,2,56,24.72,2,26.5,56.41,-2.44,30.1,Y,Y,3,SAMPLE
7,16,07/016,MAR04,2004,3,27,21,4,56,24.77,2,26.48,56.41,-2.44,30,Y,Y,4,SAMPLE
7,17,07/017,MAR04,2004,3,27,21,6,56,24.8,2,26.45,56.41,-2.44,29.9,Y,Y,1,SAMPLE
7,18,07/018,MAR04,2004,3,27,21,8,56,24.85,2,26.4,56.41,-2.44,29.7,Y,Y,1,SAMPLE
7,19,07/019,MAR04,2004,3,27,21,9,56,24.89,2,26.37,56.42,-2.44,29.7,Y,Y,2,SAMPLE
7,20,07/020,MAR04,2004,3,27,21,11,56,24.93,2,26.33,56.42,-2.44,29.5,Y,Y,1,SAMPLE
7,21,07/021,MAR04,2004,3,27,21,13,56,24.97,2,26.28,56.42,-2.44,29.3,Y,Y,0,SAMPLE
7,22,07/022,MAR04,2004,3,27,21,15,56,25,2,26.25,56.42,-2.44,29.3,Y,Y,7,SAMPLE
7,23,07/023,MAR04,2004,3,27,21,16,56,25.04,2,26.2,56.42,-2.44,29,Y,Y,6,SAMPLE
7,24,07/024,MAR04,2004,3,27,21,18,56,25.07,2,26.17,56.42,-2.44,29,Y,Y,0,SAMPLE
7,25,07/025,MAR04,2004,3,27,21,20,56,25.11,2,26.13,56.42,-2.44,29.3,Y,Y,2,SAMPLE
7,26,07/026,MAR04,2004,3,27,21,22,56,25.16,2,26.09,56.42,-2.44,29.3,Y,Y,3,SAMPLE
7,27,07/027,MAR04,2004,3,27,21,23,56,25.18,2,26.06,56.42,-2.43,29.3,Y,Y,2,SAMPLE
7,28,07/028,MAR04,2004,3,27,21,25,56,25.22,2,26.02,56.42,-2.43,29.3,N,N,,STONES
7,29,07/029,MAR04,2004,3,27,21,26,56,25.25,2,25.99,56.42,-2.43,29.5,Y,Y,1,SAMPLE
7,30,07/030,MAR04,2004,3,27,21,36,56,24.73,2,26.03,56.41,-2.43,29.3,N,N,,MISFIRE
7,31,07/031,MAR04,2004,3,27,21,37,56,24.75,2,26.02,56.41,-2.43,29.7,N,N,,MISFIRE
7,32,07/032,MAR04,2004,3,27,21,38,56,24.78,2,26.01,56.41,-2.43,29.7,N,N,,MISFIRE
7,33,07/033,MAR04,2004,3,27,21,40,56,24.81,2,25.98,56.41,-2.43,28.9,N,N,,MISFIRE
7,34,07/034,MAR04,2004,3,27,21,42,56,24.85,2,25.95,56.41,-2.43,28.2,N,N,,MISFIRE
7,35,07/035,MAR04,2004,3,27,21,58,56,24.72,2,26.12,56.41,-2.44,29.8,Y,Y,0,SAMPLE
7,36,07/036,MAR04,2004,3,27,22,1,56,24.77,2,26.1,56.41,-2.44,29.7,N,N,,STONES
7,37,07/037,MAR04,2004,3,27,22,3,56,24.8,2,26.07,56.41,-2.44,29.5,N,N,,STONES
7,38,07/038,MAR04,2004,3,27,22,4,56,24.83,2,26.05,56.41,-2.43,29,N,N,,STONES
7,39,07/039,MAR04,2004,3,27,22,5,56,24.87,2,26.03,56.41,-2.43,28.4,Y,Y,3,SAMPLE
7,40,07/040,MAR04,2004,3,27,22,7,56,24.91,2,26,56.42,-2.43,27.8,N,N,,EMPTY
7,41,07/041,MAR04,2004,3,27,22,8,56,24.94,2,25.97,56.42,-2.43,27.8,N,N,,STONES
7,42,07/042,MAR04,2004,3,27,22,10,56,24.98,2,25.93,56.42,-2.43,28,Y,Y,5,SAMPLE
7,43,07/043,MAR04,2004,3,27,22,11,56,25,2,25.9,56.42,-2.43,28,Y,Y,1,SAMPLE
7,44,07/044,MAR04,2004,3,27,22,13,56,25.02,2,25.84,56.42,-2.43,28,Y,Y,0,SAMPLE
7,45,07/045,MAR04,2004,3,27,22,14,56,25.05,2,25.79,56.42,-2.43,28.1,N,N,,STONES
7,46,07/046,MAR04,2004,3,27,22,16,56,25.08,2,25.74,56.42,-2.43,28.2,Y,Y,3,SAMPLE
7,47,07/047,MAR04,2004,3,27,22,17,56,25.11,2,25.72,56.42,-2.43,28.2,Y,Y,2,SAMPLE
7,48,07/048,MAR04,2004,3,27,22,18,56,25.14,2,25.7,56.42,-2.43,28.2,Y,Y,3,SAMPLE
7,49,07/049,MAR04,2004,3,27,22,19,56,25.18,2,25.7,56.42,-2.43,28.4,Y,Y,0,SAMPLE
7,50,07/050,MAR04,2004,3,27,22,21,56,25.22,2,25.67,56.42,-2.43,28.6,Y,Y,0,SAMPLE
7,51,07/051,MAR04,2004,3,27,22,23,56,25.26,2,25.64,56.42,-2.43,28.6,Y,Y,0,SAMPLE
7,52,07/052,MAR04,2004,3,27,22,32,56,24.82,2,25.6,56.41,-2.43,28.6,N,N,,MISFIRE
7,53,07/053,MAR04,2004,3,27,22,34,56,24.84,2,25.59,56.41,-2.43,28.4,N,N,,STONES
7,54,07/054,MAR04,2004,3,27,22,35,56,24.87,2,25.57,56.41,-2.43,28.4,N,N,,STONES
7,55,07/055,MAR04,2004,3,27,22,37,56,24.91,2,25.56,56.42,-2.43,28.4,Y,Y,0,SAMPLE
7,56,07/056,MAR04,2004,3,27,22,38,56,24.95,2,25.55,56.42,-2.43,28.2,Y,Y,1,SAMPLE
7,57,07/057,MAR04,2004,3,27,22,40,56,24.98,2,25.56,56.42,-2.43,28.2,Y,Y,0,SAMPLE
7,58,07/058,MAR04,2004,3,27,22,42,56,25.02,2,25.56,56.42,-2.43,28.2,Y,Y,4,SAMPLE
7,59,07/059,MAR04,2004,3,27,22,44,56,25.07,2,25.54,56.42,-2.43,28.2,Y,Y,1,SAMPLE
7,60,07/060,MAR04,2004,3,27,22,45,56,25.11,2,25.52,56.42,-2.42,28.1,Y,Y,3,SAMPLE
7,61,07/061,MAR04,2004,3,27,22,47,56,25.15,2,25.5,56.42,-2.42,28.2,Y,Y,0,SAMPLE
7,62,07/062,MAR04,2004,3,27,22,48,56,25.19,2,25.47,56.42,-2.42,28.2,Y,Y,1,SAMPLE
8,1,08/001,MAR04,2004,3,26,20,42,56,24.87,1,59.54,56.42,-1.99,48.7,Y,Y,0,SAMPLE
8,2,08/002,MAR04,2004,3,26,20,44,56,24.89,1,59.48,56.42,-1.99,48.9,Y,Y,1,SAMPLE
8,3,08/003,MAR04,2004,3,26,20,46,56,24.91,1,59.44,56.42,-1.99,48.7,Y,Y,0,SAMPLE
8,4,08/004,MAR04,2004,3,26,20,48,56,24.94,1,59.38,56.42,-1.99,47.8,Y,Y,0,SAMPLE
8,5,08/005,MAR04,2004,3,26,20,50,56,24.96,1,59.34,56.42,-1.99,48,Y,Y,0,SAMPLE
8,6,08/006,MAR04,2004,3,26,20,52,56,24.98,1,59.27,56.42,-1.99,47.8,Y,Y,0,SAMPLE
8,7,08/007,MAR04,2004,3,26,20,55,56,25.01,1,59.21,56.42,-1.99,47.4,Y,Y,0,SAMPLE
8,8,08/008,MAR04,2004,3,26,20,58,56,25.04,1,59.14,56.42,-1.99,46.7,Y,Y,0,SAMPLE
8,9,08/009,MAR04,2004,3,26,21,0,56,25.07,1,59.09,56.42,-1.98,46.8,Y,Y,0,SAMPLE
8,10,08/010,MAR04,2004,3,26,21,2,56,25.1,1,59.04,56.42,-1.98,46.6,Y,Y,0,SAMPLE
8,11,08/011,MAR04,2004,3,26,21,4,56,25.12,1,58.99,56.42,-1.98,46.3,Y,Y,0,SAMPLE
8,12,08/012,MAR04,2004,3,26,21,6,56,25.14,1,58.95,56.42,-1.98,46.3,Y,Y,0,SAMPLE
8,13,08/013,MAR04,2004,3,26,21,7,56,25.17,1,58.9,56.42,-1.98,46.2,Y,Y,0,SAMPLE
8,14,08/014,MAR04,2004,3,26,21,9,56,25.19,1,58.85,56.42,-1.98,46.3,Y,Y,0,SAMPLE
8,15,08/015,MAR04,2004,3,26,21,15,56,24.79,1,59.06,56.41,-1.98,47.7,Y,Y,0,SAMPLE
8,16,08/016,MAR04,2004,3,26,21,18,56,24.82,1,59.02,56.41,-1.98,47.1,Y,Y,0,SAMPLE
8,17,08/017,MAR04,2004,3,26,21,19,56,24.85,1,58.98,56.41,-1.98,46.6,Y,Y,0,SAMPLE
8,18,08/018,MAR04,2004,3,26,21,21,56,24.87,1,58.94,56.42,-1.98,46.5,Y,Y,0,SAMPLE
8,19,08/019,MAR04,2004,3,26,21,23,56,24.9,1,58.88,56.42,-1.98,46.4,Y,Y,0,SAMPLE
8,20,08/020,MAR04,2004,3,26,21,25,56,24.92,1,58.83,56.42,-1.98,46,Y,Y,0,SAMPLE
8,21,08/021,MAR04,2004,3,26,21,26,56,24.94,1,58.79,56.42,-1.98,43.3,Y,Y,0,SAMPLE
8,22,08/022,MAR04,2004,3,26,21,28,56,24.97,1,58.74,56.42,-1.98,45.6,Y,Y,0,SAMPLE
8,23,08/023,MAR04,2004,3,26,21,30,56,24.99,1,58.69,56.42,-1.98,43.3,Y,Y,0,SAMPLE
8,24,08/024,MAR04,2004,3,26,21,31,56,25.01,1,58.64,56.42,-1.98,45,Y,Y,0,SAMPLE
8,25,08/025,MAR04,2004,3,26,21,34,56,25.04,1,58.58,56.42,-1.98,44.8,Y,Y,0,SAMPLE
8,26,08/026,MAR04,2004,3,26,21,35,56,25.06,1,58.55,56.42,-1.98,44.9,Y,Y,0,SAMPLE
8,27,08/027,MAR04,2004,3,26,21,37,56,25.1,1,58.49,56.42,-1.98,44.6,Y,Y,0,SAMPLE
8,28,08/028,MAR04,2004,3,26,21,39,56,25.13,1,58.44,56.42,-1.97,44.8,N,N,,SCRAPING
8,29,08/029,MAR04,2004,3,26,21,41,56,25.15,1,58.41,56.42,-1.97,44.6,Y,Y,0,SAMPLE
8,30,08/030,MAR04,2004,3,26,21,44,56,25.2,1,58.34,56.42,-1.97,44.8,Y,Y,3,SAMPLE
8,31,08/031,MAR04,2004,3,26,21,50,56,24.81,1,58.55,56.41,-1.98,45.4,Y,Y,0,SAMPLE
8,32,08/032,MAR04,2004,3,26,21,52,56,24.85,1,58.52,56.41,-1.98,45,Y,Y,0,SAMPLE
8,33,08/033,MAR04,2004,3,26,21,55,56,24.88,1,58.49,56.42,-1.98,44.9,Y,Y,0,SAMPLE
8,34,08/034,MAR04,2004,3,26,21,56,56,24.91,1,58.44,56.42,-1.97,44.6,Y,Y,0,SAMPLE
8,35,08/035,MAR04,2004,3,26,21,58,56,24.92,1,58.4,56.42,-1.97,45.9,Y,Y,0,SAMPLE
8,36,08/036,MAR04,2004,3,26,22,0,56,24.95,1,58.36,56.42,-1.97,44,Y,Y,0,SAMPLE
8,37,08/037,MAR04,2004,3,26,22,2,56,24.97,1,58.31,56.42,-1.97,44,Y,Y,1,SAMPLE
8,38,08/038,MAR04,2004,3,26,22,4,56,25,1,58.27,56.42,-1.97,43.9,Y,Y,0,SAMPLE
8,39,08/039,MAR04,2004,3,26,22,6,56,25.02,1,58.23,56.42,-1.97,44.1,Y,Y,1,SAMPLE
8,40,08/040,MAR04,2004,3,26,22,7,56,25.05,1,58.18,56.42,-1.97,43.4,Y,Y,1,SAMPLE
8,41,08/041,MAR04,2004,3,26,22,11,56,25.07,1,58.14,56.42,-1.97,43.3,Y,Y,0,SAMPLE
8,42,08/042,MAR04,2004,3,26,22,12,56,25.09,1,58.06,56.42,-1.97,43.5,Y,Y,0,SAMPLE
8,43,08/043,MAR04,2004,3,26,22,14,56,25.11,1,58.05,56.42,-1.97,43.7,Y,Y,0,SAMPLE
8,44,08/044,MAR04,2004,3,26,22,15,56,25.13,1,58.01,56.42,-1.97,43.4,N,N,,STONES
8,45,08/045,MAR04,2004,3,26,22,16,56,25.16,1,57.97,56.42,-1.97,43.3,N,N,,EMPTY
8,46,08/046,MAR04,2004,3,26,22,24,56,24.88,1,58.18,56.42,-1.97,44,Y,Y,0,SAMPLE
8,47,08/047,MAR04,2004,3,26,22,26,56,24.9,1,58.14,56.42,-1.97,43.7,Y,Y,0,SAMPLE
8,48,08/048,MAR04,2004,3,26,22,28,56,24.93,1,58.1,56.42,-1.97,43.2,Y,Y,8,SAMPLE
8,49,08/049,MAR04,2004,3,26,22,29,56,24.95,1,58.05,56.42,-1.97,43.3,Y,Y,2,SAMPLE
8,50,08/050,MAR04,2004,3,26,22,31,56,24.97,1,58.01,56.42,-1.97,43.3,Y,Y,2,SAMPLE
8,51,08/051,MAR04,2004,3,26,22,32,56,25,1,57.96,56.42,-1.97,42.8,Y,Y,0,SAMPLE
9,1,09/001,MAR04,2004,3,21,20,50,56,27.6,1,44.93,56.46,-1.75,50,Y,Y,0,SAMPLE
9,2,09/002,MAR04,2004,3,21,20,52,56,27.66,1,44.87,56.46,-1.75,50.7,Y,Y,1,SAMPLE
9,3,09/003,MAR04,2004,3,21,20,53,56,27.7,1,44.82,56.46,-1.75,51,Y,Y,1,SAMPLE
9,4,09/004,MAR04,2004,3,21,20,56,56,27.75,1,44.79,56.46,-1.75,51.3,Y,Y,4,SAMPLE
9,5,09/005,MAR04,2004,3,21,21,0,56,27.78,1,44.75,56.46,-1.75,50.9,Y,Y,0,SAMPLE
9,6,09/006,MAR04,2004,3,21,21,4,56,27.83,1,44.71,56.46,-1.74,51.7,Y,Y,0,SAMPLE
9,7,09/007,MAR04,2004,3,21,21,6,56,27.86,1,44.66,56.46,-1.74,51,Y,Y,1,SAMPLE
9,8,09/008,MAR04,2004,3,21,21,9,56,27.9,1,44.62,56.46,-1.74,51,Y,Y,2,SAMPLE
9,9,09/009,MAR04,2004,3,21,21,12,56,27.94,1,44.57,56.47,-1.74,50.7,Y,Y,0,SAMPLE
9,10,09/010,MAR04,2004,3,21,21,15,56,27.98,1,44.52,56.47,-1.74,50.4,Y,Y,0,SAMPLE
9,11,09/011,MAR04,2004,3,21,21,23,56,27.62,1,44.43,56.46,-1.74,48.4,Y,Y,16,SAMPLE
9,12,09/012,MAR04,2004,3,21,21,25,56,27.66,1,44.42,56.46,-1.74,48,Y,Y,12,SAMPLE
9,13,09/013,MAR04,2004,3,21,21,28,56,27.68,1,44.38,56.46,-1.74,47.8,Y,Y,14,SAMPLE
9,14,09/014,MAR04,2004,3,21,21,30,56,27.71,1,44.34,56.46,-1.74,47.6,Y,Y,17,SAMPLE
9,15,09/015,MAR04,2004,3,21,21,32,56,27.73,1,44.29,56.46,-1.74,47.1,Y,Y,9,SAMPLE
9,16,09/016,MAR04,2004,3,21,21,36,56,27.76,1,44.24,56.46,-1.74,46.9,Y,Y,5,SAMPLE
9,17,09/017,MAR04,2004,3,21,21,39,56,27.78,1,44.2,56.46,-1.74,46.5,Y,Y,2,SAMPLE
9,18,09/018,MAR04,2004,3,21,21,42,56,27.8,1,44.16,56.46,-1.74,46.5,Y,Y,4,SAMPLE
9,19,09/019,MAR04,2004,3,21,21,45,56,27.81,1,44.13,56.46,-1.74,45.9,Y,Y,0,SAMPLE
9,20,09/020,MAR04,2004,3,21,21,48,56,27.82,1,44.09,56.46,-1.74,45.4,Y,Y,4,SAMPLE
9,21,09/021,MAR04,2004,3,21,21,51,56,27.85,1,44.05,56.46,-1.73,45.2,Y,Y,3,SAMPLE
9,22,09/022,MAR04,2004,3,21,21,55,56,27.86,1,44.01,56.46,-1.73,45.2,Y,Y,1,SAMPLE
9,23,09/023,MAR04,2004,3,21,21,57,56,27.87,1,43.98,56.46,-1.73,45,Y,Y,0,SAMPLE
9,24,09/024,MAR04,2004,3,21,22,0,56,27.92,1,43.94,56.46,-1.73,45.4,Y,Y,0,SAMPLE
9,25,09/025,MAR04,2004,3,21,22,4,56,27.97,1,43.95,56.47,-1.73,46.1,Y,Y,1,SAMPLE
9,26,09/026,MAR04,2004,3,21,22,6,56,27.98,1,43.93,56.47,-1.73,46.2,N,N,,MISFIRE
9,27,09/027,MAR04,2004,3,21,22,14,56,27.96,1,43.34,56.47,-1.72,47.4,Y,Y,0,SAMPLE
9,28,09/028,MAR04,2004,3,21,22,16,56,27.92,1,43.35,56.46,-1.72,47,Y,Y,0,SAMPLE
9,29,09/029,MAR04,2004,3,21,22,19,56,27.89,1,43.38,56.46,-1.72,47,Y,Y,0,SAMPLE
9,30,09/030,MAR04,2004,3,21,22,22,56,27.87,1,43.4,56.46,-1.72,46.7,Y,Y,0,SAMPLE
9,31,09/031,MAR04,2004,3,21,22,25,56,27.85,1,43.44,56.46,-1.72,46.5,Y,Y,0,SAMPLE
9,32,09/032,MAR04,2004,3,21,22,29,56,27.83,1,43.43,56.46,-1.72,46.3,N,N,,SHELLS
9,33,09/033,MAR04,2004,3,21,22,30,56,27.82,1,43.43,56.46,-1.72,46.2,Y,Y,0,SAMPLE
9,34,09/034,MAR04,2004,3,21,22,33,56,27.8,1,43.45,56.46,-1.72,46.1,Y,Y,0,SAMPLE
9,35,09/035,MAR04,2004,3,21,22,35,56,27.79,1,43.46,56.46,-1.72,45.9,Y,Y,0,SAMPLE
9,36,09/036,MAR04,2004,3,21,22,37,56,27.77,1,43.48,56.46,-1.72,46,N,N,,MISFIRE
9,37,09/037,MAR04,2004,3,21,22,40,56,27.75,1,43.49,56.46,-1.72,45.9,Y,Y,0,SAMPLE
9,38,09/038,MAR04,2004,3,21,22,43,56,27.73,1,43.5,56.46,-1.72,45.5,Y,Y,0,SAMPLE
9,39,09/039,MAR04,2004,3,21,22,46,56,27.71,1,43.51,56.46,-1.72,45.1,Y,Y,0,SAMPLE
9,40,09/040,MAR04,2004,3,21,22,48,56,27.69,1,43.52,56.46,-1.72,45,Y,Y,0,SAMPLE
9,41,09/041,MAR04,2004,3,21,22,58,56,27.96,1,43.06,56.47,-1.72,49.7,Y,Y,0,SAMPLE
9,42,09/042,MAR04,2004,3,21,23,1,56,27.94,1,43.04,56.47,-1.72,49.6,Y,Y,0,SAMPLE
9,43,09/043,MAR04,2004,3,21,23,4,56,27.91,1,43.03,56.46,-1.72,49.8,Y,Y,2,SAMPLE
9,44,09/044,MAR04,2004,3,21,23,7,56,27.89,1,43.01,56.46,-1.72,49.7,Y,Y,0,SAMPLE
9,45,09/045,MAR04,2004,3,21,23,10,56,27.86,1,43.01,56.46,-1.72,49.5,Y,Y,0,SAMPLE
9,46,09/046,MAR04,2004,3,21,23,12,56,27.83,1,43.02,56.46,-1.72,49.5,Y,Y,1,SAMPLE
9,47,09/047,MAR04,2004,3,21,23,14,56,27.8,1,43.02,56.46,-1.72,49.5,N,N,,EMPTY
10,1,10/001,MAR04,2004,3,22,1,12,56,21.96,1,40.77,56.37,-1.68,44.7,N,N,,STONES
10,2,10/002,MAR04,2004,3,21,1,15,56,21.92,1,40.72,56.36,-1.68,45.2,N,N,,STONES
10,3,10/003,MAR04,2004,3,21,1,18,56,21.83,1,40.72,56.36,-1.68,45.6,Y,Y,0,SAMPLE
10,4,10/004,MAR04,2004,3,21,1,20,56,21.72,1,40.73,56.36,-1.68,45.3,Y,Y,0,SAMPLE
10,5,10/005,MAR04,2004,3,21,1,29,56,21.96,1,41.25,56.37,-1.69,44.2,N,N,,STONES
10,6,10/006,MAR04,2004,3,21,1,30,56,21.92,1,41.22,56.36,-1.69,44.3,N,N,,STONES
10,7,10/007,MAR04,2004,3,21,1,32,56,21.86,1,41.22,56.36,-1.69,44.6,Y,Y,0,SAMPLE
10,8,10/008,MAR04,2004,3,21,1,35,56,21.8,1,41.2,56.36,-1.69,45.1,N,N,,STONES
10,9,10/009,MAR04,2004,3,21,1,38,56,21.74,1,41.18,56.36,-1.69,44.8,N,N,,STONES
10,10,10/010,MAR04,2004,3,21,1,45,56,21.95,1,41.71,56.37,-1.7,43.5,N,N,,STONES
10,11,10/011,MAR04,2004,3,21,1,47,56,21.93,1,41.69,56.37,-1.7,43.9,N,N,,STONES
10,12,10/012,MAR04,2004,3,21,1,50,56,21.89,1,41.66,56.36,-1.69,43.9,N,N,,STONES
10,13,10/013,MAR04,2004,3,21,1,52,56,21.83,1,41.62,56.36,-1.69,44.3,N,N,,STONES
10,14,10/014,MAR04,2004,3,21,1,55,56,21.79,1,41.59,56.36,-1.69,44.4,N,N,,STONES
10,15,10/015,MAR04,2004,3,21,1,56,56,21.76,1,41.56,56.36,-1.69,44.2,N,N,,STONES
